country,region,year,co2,gdp
Colombia,America,1989,1.58,7519.0
Colombia,America,1990,1.67,7752.0
Colombia,America,1991,1.64,7776.0
Colombia,America,1992,1.74,8014.0
Colombia,America,1993,1.77,8052.0
Colombia,America,1994,1.84,8366.0
Colombia,America,1995,1.59,8643.0
Colombia,America,1996,1.59,8664.0
Colombia,America,1997,1.68,8804.0
Colombia,America,1998,1.68,8701.0
Colombia,America,1999,1.42,8194.0
Colombia,America,2000,1.43,8414.0
Colombia,America,2001,1.37,8415.0
Colombia,America,2002,1.34,8488.0
Colombia,America,2003,1.36,8683.0
Colombia,America,2004,1.29,9005.0
Colombia,America,2005,1.41,9286.0
Colombia,America,2006,1.44,9759.0
Colombia,America,2007,1.41,10278.0
Colombia,America,2008,1.52,10489.0
Colombia,America,2009,1.6,10511.0
Colombia,America,2010,1.66,10777.0
Colombia,America,2011,1.65,11332.0
Colombia,America,2012,1.71,11636.0
Colombia,America,2013,1.89,12054.0
Comoros,Sub-Saharan Africa,1964,0.054,1342.0
Comoros,Sub-Saharan Africa,1965,0.0707,1308.0
Comoros,Sub-Saharan Africa,1966,0.0867,1416.0
Comoros,Sub-Saharan Africa,1967,0.0849,1530.0
Comoros,Sub-Saharan Africa,1968,0.0831,1494.0
Comoros,Sub-Saharan Africa,1969,0.0814,1425.0
Comoros,Sub-Saharan Africa,1970,0.128,1425.0
Comoros,Sub-Saharan Africa,1971,0.125,1453.0
Comoros,Sub-Saharan Africa,1972,0.123,1452.0
Comoros,Sub-Saharan Africa,1973,0.12,1522.0
Comoros,Sub-Saharan Africa,1974,0.117,1525.0
Comoros,Sub-Saharan Africa,1975,0.128,1575.0
Comoros,Sub-Saharan Africa,1976,0.152,1523.0
Comoros,Sub-Saharan Africa,1977,0.146,1522.0
Comoros,Sub-Saharan Africa,1978,0.102,1504.0
Comoros,Sub-Saharan Africa,1979,0.074,1583.0
Comoros,Sub-Saharan Africa,1980,0.155,1636.0
Comoros,Sub-Saharan Africa,1981,0.15,1640.0
Comoros,Sub-Saharan Africa,1982,0.146,1686.0
Comoros,Sub-Saharan Africa,1983,0.142,1712.0
Comoros,Sub-Saharan Africa,1984,0.138,1730.0
Comoros,Sub-Saharan Africa,1985,0.134,1719.0
Comoros,Sub-Saharan Africa,1986,0.12,1703.0
Comoros,Sub-Saharan Africa,1987,0.127,1687.0
Comoros,Sub-Saharan Africa,1988,0.132,1689.0
Comoros,Sub-Saharan Africa,1989,0.128,1621.0
Comoros,Sub-Saharan Africa,1990,0.151,1595.0
Comoros,Sub-Saharan Africa,1991,0.156,1473.0
Comoros,Sub-Saharan Africa,1992,0.151,1561.0
Comoros,Sub-Saharan Africa,1993,0.155,1569.0
Comoros,Sub-Saharan Africa,1994,0.151,1451.0
Comoros,Sub-Saharan Africa,1995,0.154,1467.0
Comoros,Sub-Saharan Africa,1996,0.158,1413.0
Comoros,Sub-Saharan Africa,1997,0.161,1434.0
Comoros,Sub-Saharan Africa,1998,0.171,1416.0
Comoros,Sub-Saharan Africa,1999,0.173,1407.0
Comoros,Sub-Saharan Africa,2000,0.189,1391.0
Comoros,Sub-Saharan Africa,2001,0.185,1517.0
Comoros,Sub-Saharan Africa,2002,0.18,1513.0
Comoros,Sub-Saharan Africa,2003,0.226,1505.0
Comoros,Sub-Saharan Africa,2004,0.239,1495.0
Comoros,Sub-Saharan Africa,2005,0.228,1498.0
Comoros,Sub-Saharan Africa,2006,0.258,1499.0
Comoros,Sub-Saharan Africa,2007,0.16,1472.0
Comoros,Sub-Saharan Africa,2008,0.162,1440.0
Comoros,Sub-Saharan Africa,2009,0.196,1431.0
Comoros,Sub-Saharan Africa,2010,0.234,1426.0
Comoros,Sub-Saharan Africa,2011,0.192,1427.0
Comoros,Sub-Saharan Africa,2012,0.198,1435.0
Comoros,Sub-Saharan Africa,2013,0.237,1450.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1964,0.117,2108.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1965,0.142,2016.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1966,0.135,2085.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1967,0.125,1999.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1968,0.178,2062.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1969,0.188,2160.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1970,0.136,2094.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1971,0.144,2194.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1972,0.143,2145.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1973,0.147,2253.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1974,0.151,2323.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1975,0.141,2032.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1976,0.145,1840.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1977,0.144,1772.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1978,0.142,1628.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1979,0.146,1575.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1980,0.133,1567.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1981,0.14,1567.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1982,0.111,1517.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1983,0.142,1496.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1984,0.136,1535.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1985,0.122,1498.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1986,0.11,1523.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1987,0.122,1517.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1988,0.124,1478.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1989,0.131,1410.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1990,0.118,1270.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1991,0.0825,1120.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1992,0.0754,963.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1993,0.0668,801.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1994,0.0407,742.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1995,0.051,724.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1996,0.0542,698.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1997,0.0433,645.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1998,0.0372,622.0
"Congo, Dem. Rep.",Sub-Saharan Africa,1999,0.0301,583.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2000,0.0173,531.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2001,0.0173,506.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2002,0.0186,507.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2003,0.0192,520.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2004,0.0226,539.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2005,0.0274,556.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2006,0.0285,569.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2007,0.0301,588.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2008,0.0308,607.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2009,0.028,607.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2010,0.0313,632.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2011,0.0374,657.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2012,0.0348,685.0
"Congo, Dem. Rep.",Sub-Saharan Africa,2013,0.0503,724.0
"Congo, Rep.",Sub-Saharan Africa,1964,0.232,2282.0
"Congo, Rep.",Sub-Saharan Africa,1965,0.207,2329.0
"Congo, Rep.",Sub-Saharan Africa,1966,0.253,2411.0
"Congo, Rep.",Sub-Saharan Africa,1967,0.258,2642.0
"Congo, Rep.",Sub-Saharan Africa,1968,0.35,2825.0
"Congo, Rep.",Sub-Saharan Africa,1969,0.379,3057.0
"Congo, Rep.",Sub-Saharan Africa,1970,0.419,3348.0
"Congo, Rep.",Sub-Saharan Africa,1971,0.487,3545.0
"Congo, Rep.",Sub-Saharan Africa,1972,0.458,3584.0
"Congo, Rep.",Sub-Saharan Africa,1973,0.816,4082.0
"Congo, Rep.",Sub-Saharan Africa,1974,1.05,3930.0
"Congo, Rep.",Sub-Saharan Africa,1975,0.692,3784.0
"Congo, Rep.",Sub-Saharan Africa,1976,0.754,3852.0
"Congo, Rep.",Sub-Saharan Africa,1977,0.285,3469.0
"Congo, Rep.",Sub-Saharan Africa,1978,0.186,3576.0
"Congo, Rep.",Sub-Saharan Africa,1979,0.195,3869.0
"Congo, Rep.",Sub-Saharan Africa,1980,0.221,4238.0
"Congo, Rep.",Sub-Saharan Africa,1981,0.25,4993.0
"Congo, Rep.",Sub-Saharan Africa,1982,0.69,5995.0
"Congo, Rep.",Sub-Saharan Africa,1983,0.569,6153.0
"Congo, Rep.",Sub-Saharan Africa,1984,0.551,6414.0
"Congo, Rep.",Sub-Saharan Africa,1985,0.601,6166.0
"Congo, Rep.",Sub-Saharan Africa,1986,0.488,5586.0
"Congo, Rep.",Sub-Saharan Africa,1987,0.589,5448.0
"Congo, Rep.",Sub-Saharan Africa,1988,0.649,5398.0
"Congo, Rep.",Sub-Saharan Africa,1989,0.635,5350.0
"Congo, Rep.",Sub-Saharan Africa,1990,0.487,5264.0
"Congo, Rep.",Sub-Saharan Africa,1991,0.401,5249.0
"Congo, Rep.",Sub-Saharan Africa,1992,0.497,5248.0
"Congo, Rep.",Sub-Saharan Africa,1993,0.498,5062.0
"Congo, Rep.",Sub-Saharan Africa,1994,0.789,4659.0
"Congo, Rep.",Sub-Saharan Africa,1995,0.559,4715.0
"Congo, Rep.",Sub-Saharan Africa,1996,0.596,4782.0
"Congo, Rep.",Sub-Saharan Africa,1997,0.791,4618.0
"Congo, Rep.",Sub-Saharan Africa,1998,0.255,4657.0
"Congo, Rep.",Sub-Saharan Africa,1999,0.262,4413.0
"Congo, Rep.",Sub-Saharan Africa,2000,0.325,4623.0
"Congo, Rep.",Sub-Saharan Africa,2001,0.231,4680.0
"Congo, Rep.",Sub-Saharan Africa,2002,0.169,4778.0
"Congo, Rep.",Sub-Saharan Africa,2003,0.262,4702.0
"Congo, Rep.",Sub-Saharan Africa,2004,0.263,4745.0
"Congo, Rep.",Sub-Saharan Africa,2005,0.264,4978.0
"Congo, Rep.",Sub-Saharan Africa,2006,0.291,5138.0
"Congo, Rep.",Sub-Saharan Africa,2007,0.305,4905.0
"Congo, Rep.",Sub-Saharan Africa,2008,0.318,5022.0
"Congo, Rep.",Sub-Saharan Africa,2009,0.41,5236.0
"Congo, Rep.",Sub-Saharan Africa,2010,0.451,5533.0
"Congo, Rep.",Sub-Saharan Africa,2011,0.501,5569.0
"Congo, Rep.",Sub-Saharan Africa,2012,0.641,5631.0
"Congo, Rep.",Sub-Saharan Africa,2013,0.65,5680.0
Costa Rica,America,1964,0.439,4495.0
Costa Rica,America,1965,0.533,4749.0
Costa Rica,America,1966,0.605,4953.0
Costa Rica,America,1967,0.517,5094.0
Costa Rica,America,1968,0.594,5324.0
Costa Rica,America,1969,0.638,5518.0
Costa Rica,America,1970,0.676,5723.0
Costa Rica,America,1971,0.806,5933.0
Costa Rica,America,1972,0.906,6287.0
Costa Rica,America,1973,1.03,6597.0
Costa Rica,America,1974,0.932,6772.0
Costa Rica,America,1975,0.972,6725.0
Costa Rica,America,1976,0.97,6898.0
Costa Rica,America,1977,1.18,7305.0
Costa Rica,America,1978,1.29,7465.0
Costa Rica,America,1979,1.2,7607.0
Costa Rica,America,1980,1.03,7537.0
Costa Rica,America,1981,0.917,7190.0
Costa Rica,America,1982,0.828,6508.0
Costa Rica,America,1983,0.813,6505.0
Costa Rica,America,1984,0.753,6820.0
Costa Rica,America,1985,0.83,6683.0
Costa Rica,America,1986,0.931,6851.0
Costa Rica,America,1987,0.96,6984.0
Costa Rica,America,1988,0.999,7036.0
Costa Rica,America,1989,0.985,7253.0
Costa Rica,America,1990,0.955,7333.0
Costa Rica,America,1991,1.05,7337.0
Costa Rica,America,1992,1.16,7816.0
Costa Rica,America,1993,1.18,8196.0
Costa Rica,America,1994,1.54,8378.0
Costa Rica,America,1995,1.39,8495.0
Costa Rica,America,1996,1.32,8357.0
Costa Rica,America,1997,1.35,8603.0
Costa Rica,America,1998,1.41,9095.0
Costa Rica,America,1999,1.43,9610.0
Costa Rica,America,2000,1.39,9564.0
Costa Rica,America,2001,1.44,9465.0
Costa Rica,America,2002,1.56,9548.0
Costa Rica,America,2003,1.61,9972.0
Costa Rica,America,2004,1.66,10212.0
Costa Rica,America,2005,1.62,10629.0
Costa Rica,America,2006,1.65,11371.0
Costa Rica,America,2007,1.86,12079.0
Costa Rica,America,2008,1.84,12219.0
Costa Rica,America,2009,1.76,11914.0
Costa Rica,America,2010,1.67,12322.0
Costa Rica,America,2011,1.68,12694.0
Costa Rica,America,2012,1.67,13162.0
Costa Rica,America,2013,1.61,13427.0
Cote d'Ivoire,Sub-Saharan Africa,1964,0.183,3312.0
Cote d'Ivoire,Sub-Saharan Africa,1965,0.272,3091.0
Cote d'Ivoire,Sub-Saharan Africa,1966,0.288,3291.0
Cote d'Ivoire,Sub-Saharan Africa,1967,0.32,3261.0
Cote d'Ivoire,Sub-Saharan Africa,1968,0.365,3565.0
Cote d'Ivoire,Sub-Saharan Africa,1969,0.415,3645.0
Cote d'Ivoire,Sub-Saharan Africa,1970,0.466,3798.0
Cote d'Ivoire,Sub-Saharan Africa,1971,0.494,3983.0
Cote d'Ivoire,Sub-Saharan Africa,1972,0.525,3975.0
Cote d'Ivoire,Sub-Saharan Africa,1973,0.534,4029.0
Cote d'Ivoire,Sub-Saharan Africa,1974,0.565,4020.0
Cote d'Ivoire,Sub-Saharan Africa,1975,0.604,4159.0
Cote d'Ivoire,Sub-Saharan Africa,1976,0.573,4488.0
Cote d'Ivoire,Sub-Saharan Africa,1977,0.559,4602.0
Cote d'Ivoire,Sub-Saharan Africa,1978,0.635,4878.0
Cote d'Ivoire,Sub-Saharan Africa,1979,0.684,4776.0
Cote d'Ivoire,Sub-Saharan Africa,1980,0.75,4068.0
Cote d'Ivoire,Sub-Saharan Africa,1981,0.516,4030.0
Cote d'Ivoire,Sub-Saharan Africa,1982,0.675,3868.0
Cote d'Ivoire,Sub-Saharan Africa,1983,0.513,3564.0
Cote d'Ivoire,Sub-Saharan Africa,1984,0.55,3330.0
Cote d'Ivoire,Sub-Saharan Africa,1985,0.717,3347.0
Cote d'Ivoire,Sub-Saharan Africa,1986,0.562,3330.0
Cote d'Ivoire,Sub-Saharan Africa,1987,0.697,3203.0
Cote d'Ivoire,Sub-Saharan Africa,1988,0.802,3129.0
Cote d'Ivoire,Sub-Saharan Africa,1989,0.72,3385.0
Cote d'Ivoire,Sub-Saharan Africa,1990,0.41,3234.0
Cote d'Ivoire,Sub-Saharan Africa,1991,0.359,3128.0
Cote d'Ivoire,Sub-Saharan Africa,1992,0.311,3019.0
Cote d'Ivoire,Sub-Saharan Africa,1993,0.392,2918.0
Cote d'Ivoire,Sub-Saharan Africa,1994,0.333,2851.0
Cote d'Ivoire,Sub-Saharan Africa,1995,0.455,2964.0
Cote d'Ivoire,Sub-Saharan Africa,1996,0.523,3103.0
Cote d'Ivoire,Sub-Saharan Africa,1997,0.49,3131.0
Cote d'Ivoire,Sub-Saharan Africa,1998,0.435,3202.0
Cote d'Ivoire,Sub-Saharan Africa,1999,0.384,3178.0
Cote d'Ivoire,Sub-Saharan Africa,2000,0.407,3049.0
Cote d'Ivoire,Sub-Saharan Africa,2001,0.453,2999.0
Cote d'Ivoire,Sub-Saharan Africa,2002,0.42,2904.0
Cote d'Ivoire,Sub-Saharan Africa,2003,0.309,2825.0
Cote d'Ivoire,Sub-Saharan Africa,2004,0.426,2820.0
Cote d'Ivoire,Sub-Saharan Africa,2005,0.427,2828.0
Cote d'Ivoire,Sub-Saharan Africa,2006,0.374,2827.0
Cote d'Ivoire,Sub-Saharan Africa,2007,0.355,2831.0
Cote d'Ivoire,Sub-Saharan Africa,2008,0.348,2854.0
Cote d'Ivoire,Sub-Saharan Africa,2009,0.284,2892.0
Cote d'Ivoire,Sub-Saharan Africa,2010,0.342,2892.0
Cote d'Ivoire,Sub-Saharan Africa,2011,0.347,2706.0
Cote d'Ivoire,Sub-Saharan Africa,2012,0.434,2928.0
Cote d'Ivoire,Sub-Saharan Africa,2013,0.486,3123.0
Croatia,Europe & Central Asia,1992,3.47,12269.0
Croatia,Europe & Central Asia,1993,3.57,11182.0
Croatia,Europe & Central Asia,1994,3.54,11764.0
Croatia,Europe & Central Asia,1995,3.68,12543.0
Croatia,Europe & Central Asia,1996,3.71,13797.0
Croatia,Europe & Central Asia,1997,4.17,14463.0
Croatia,Europe & Central Asia,1998,4.49,14965.0
Croatia,Europe & Central Asia,1999,4.49,14652.0
Croatia,Europe & Central Asia,2000,4.37,15644.0
Croatia,Europe & Central Asia,2001,4.63,16130.0
Croatia,Europe & Central Asia,2002,4.89,16977.0
Croatia,Europe & Central Asia,2003,5.24,17920.0
Croatia,Europe & Central Asia,2004,5.1,18656.0
Croatia,Europe & Central Asia,2005,5.16,19420.0
Croatia,Europe & Central Asia,2006,5.17,20358.0
Croatia,Europe & Central Asia,2007,5.46,21426.0
Croatia,Europe & Central Asia,2008,5.19,21873.0
Croatia,Europe & Central Asia,2009,4.88,20283.0
Croatia,Europe & Central Asia,2010,4.66,19989.0
Croatia,Europe & Central Asia,2011,4.59,20571.0
Croatia,Europe & Central Asia,2012,4.19,20183.0
Croatia,Europe & Central Asia,2013,4.1,20049.0
Cuba,America,1964,1.84,9179.0
Cuba,America,1965,1.84,9116.0
Cuba,America,1966,1.87,9436.0
Cuba,America,1967,1.91,10372.0
Cuba,America,1968,1.91,9626.0
Cuba,America,1969,2.02,9377.0
Cuba,America,1970,2.14,8918.0
Cuba,America,1971,2.21,9471.0
Cuba,America,1972,2.3,9745.0
Cuba,America,1973,2.44,10439.0
Cuba,America,1974,2.46,10805.0
Cuba,America,1975,2.87,11176.0
Cuba,America,1976,2.85,11334.0
Cuba,America,1977,3.05,11712.0
Cuba,America,1978,3.16,12312.0
Cuba,America,1979,3.24,12519.0
Cuba,America,1980,3.19,12284.0
Cuba,America,1981,3.31,13224.0
Cuba,America,1982,3.48,13421.0
Cuba,America,1983,3.09,13669.0
Cuba,America,1984,3.25,14019.0
Cuba,America,1985,3.23,14135.0
Cuba,America,1986,3.3,14025.0
Cuba,America,1987,3.31,13805.0
Cuba,America,1988,3.43,13925.0
Cuba,America,1989,3.41,13829.0
Cuba,America,1990,3.15,13670.0
Cuba,America,1991,2.79,12113.0
Cuba,America,1992,2.92,10637.0
Cuba,America,1993,2.72,9001.0
Cuba,America,1994,2.97,9018.0
Cuba,America,1995,2.36,9195.0
Cuba,America,1996,2.46,9871.0
Cuba,America,1997,2.24,10106.0
Cuba,America,1998,2.21,10086.0
Cuba,America,1999,2.28,10674.0
Cuba,America,2000,2.34,11268.0
Cuba,America,2001,2.28,11588.0
Cuba,America,2002,2.33,11715.0
Cuba,America,2003,2.27,12123.0
Cuba,America,2004,2.22,12791.0
Cuba,America,2005,2.3,14200.0
Cuba,America,2006,2.43,15901.0
Cuba,America,2007,2.37,17055.0
Cuba,America,2008,2.69,17765.0
Cuba,America,2009,2.64,18035.0
Cuba,America,2010,3.39,18477.0
Cuba,America,2011,3.17,19005.0
Cuba,America,2012,3.18,19586.0
Cuba,America,2013,3.05,20122.0
Cyprus,Europe & Central Asia,1964,1.73,6563.0
Cyprus,Europe & Central Asia,1965,1.98,6831.0
Cyprus,Europe & Central Asia,1966,2.12,7110.0
Cyprus,Europe & Central Asia,1967,2.31,7400.0
Cyprus,Europe & Central Asia,1968,2.71,7702.0
Cyprus,Europe & Central Asia,1969,2.76,8017.0
Cyprus,Europe & Central Asia,1970,2.78,8344.0
Cyprus,Europe & Central Asia,1971,3.04,9415.0
Cyprus,Europe & Central Asia,1972,3.83,10088.0
Cyprus,Europe & Central Asia,1973,3.94,10394.0
Cyprus,Europe & Central Asia,1974,3.0,10200.0
Cyprus,Europe & Central Asia,1975,3.05,8574.0
Cyprus,Europe & Central Asia,1976,3.75,10217.0
Cyprus,Europe & Central Asia,1977,4.01,11852.0
Cyprus,Europe & Central Asia,1978,4.17,12722.0
Cyprus,Europe & Central Asia,1979,4.42,13897.0
Cyprus,Europe & Central Asia,1980,4.68,14582.0
Cyprus,Europe & Central Asia,1981,4.42,14858.0
Cyprus,Europe & Central Asia,1982,4.49,15638.0
Cyprus,Europe & Central Asia,1983,4.46,16279.0
Cyprus,Europe & Central Asia,1984,4.56,17500.0
Cyprus,Europe & Central Asia,1985,4.41,18130.0
Cyprus,Europe & Central Asia,1986,4.98,18626.0
Cyprus,Europe & Central Asia,1987,5.7,19748.0
Cyprus,Europe & Central Asia,1988,5.61,21185.0
Cyprus,Europe & Central Asia,1989,5.78,22598.0
Cyprus,Europe & Central Asia,1990,5.71,23802.0
Cyprus,Europe & Central Asia,1991,5.99,23366.0
Cyprus,Europe & Central Asia,1992,6.47,24891.0
Cyprus,Europe & Central Asia,1993,6.66,24467.0
Cyprus,Europe & Central Asia,1994,6.74,25380.0
Cyprus,Europe & Central Asia,1995,6.29,26445.0
Cyprus,Europe & Central Asia,1996,6.8,26450.0
Cyprus,Europe & Central Asia,1997,6.58,26704.0
Cyprus,Europe & Central Asia,1998,7.05,27721.0
Cyprus,Europe & Central Asia,1999,6.89,28698.0
Cyprus,Europe & Central Asia,2000,7.35,30005.0
Cyprus,Europe & Central Asia,2001,7.13,30745.0
Cyprus,Europe & Central Asia,2002,7.19,31373.0
Cyprus,Europe & Central Asia,2003,7.8,31858.0
Cyprus,Europe & Central Asia,2004,7.26,32812.0
Cyprus,Europe & Central Asia,2005,7.3,33592.0
Cyprus,Europe & Central Asia,2006,7.45,34528.0
Cyprus,Europe & Central Asia,2007,7.7,35455.0
Cyprus,Europe & Central Asia,2008,7.93,35828.0
Cyprus,Europe & Central Asia,2009,7.39,34166.0
Cyprus,Europe & Central Asia,2010,6.93,33747.0
Cyprus,Europe & Central Asia,2011,6.6,32983.0
Cyprus,Europe & Central Asia,2012,6.1,31710.0
Cyprus,Europe & Central Asia,2013,5.2,30081.0
Denmark,Europe & Central Asia,1964,9.14,18228.0
Denmark,Europe & Central Asia,1965,9.31,18917.0
Denmark,Europe & Central Asia,1966,10.5,19284.0
Denmark,Europe & Central Asia,1967,10.2,19775.0
Denmark,Europe & Central Asia,1968,11.0,20482.0
Denmark,Europe & Central Asia,1969,12.1,21701.0
Denmark,Europe & Central Asia,1970,12.6,21990.0
Denmark,Europe & Central Asia,1971,11.5,22464.0
Denmark,Europe & Central Asia,1972,12.0,23562.0
Denmark,Europe & Central Asia,1973,11.8,24318.0
Denmark,Europe & Central Asia,1974,10.9,24027.0
Denmark,Europe & Central Asia,1975,11.0,23846.0
Denmark,Europe & Central Asia,1976,11.8,25376.0
Denmark,Europe & Central Asia,1977,12.1,25758.0
Denmark,Europe & Central Asia,1978,12.0,26108.0
Denmark,Europe & Central Asia,1979,12.3,27020.0
Denmark,Europe & Central Asia,1980,11.8,26921.0
Denmark,Europe & Central Asia,1981,10.1,26741.0
Denmark,Europe & Central Asia,1982,10.5,27622.0
Denmark,Europe & Central Asia,1983,9.8,28392.0
Denmark,Europe & Central Asia,1984,9.94,29711.0
Denmark,Europe & Central Asia,1985,11.7,31032.0
Denmark,Europe & Central Asia,1986,11.5,32181.0
Denmark,Europe & Central Asia,1987,11.4,32297.0
Denmark,Europe & Central Asia,1988,10.8,32720.0
Denmark,Europe & Central Asia,1989,9.51,32849.0
Denmark,Europe & Central Asia,1990,9.77,33256.0
Denmark,Europe & Central Asia,1991,11.7,33601.0
Denmark,Europe & Central Asia,1992,10.5,34152.0
Denmark,Europe & Central Asia,1993,11.0,34008.0
Denmark,Europe & Central Asia,1994,11.7,35766.0
Denmark,Europe & Central Asia,1995,10.9,36670.0
Denmark,Europe & Central Asia,1996,13.7,37521.0
Denmark,Europe & Central Asia,1997,11.7,38584.0
Denmark,Europe & Central Asia,1998,11.2,39297.0
Denmark,Europe & Central Asia,1999,10.4,40321.0
Denmark,Europe & Central Asia,2000,9.61,41693.0
Denmark,Europe & Central Asia,2001,9.88,41886.0
Denmark,Europe & Central Asia,2002,9.69,41947.0
Denmark,Europe & Central Asia,2003,10.4,41996.0
Denmark,Europe & Central Asia,2004,9.37,42993.0
Denmark,Europe & Central Asia,2005,8.69,43919.0
Denmark,Europe & Central Asia,2006,10.1,45437.0
Denmark,Europe & Central Asia,2007,9.19,45609.0
Denmark,Europe & Central Asia,2008,8.54,45017.0
Denmark,Europe & Central Asia,2009,8.05,42498.0
Denmark,Europe & Central Asia,2010,8.4,42997.0
Denmark,Europe & Central Asia,2011,7.28,43314.0
Denmark,Europe & Central Asia,2012,6.49,42869.0
Denmark,Europe & Central Asia,2013,6.83,42483.0
Djibouti,Middle East & North Africa,1964,0.784,3700.0
Djibouti,Middle East & North Africa,1965,1.05,3693.0
Djibouti,Middle East & North Africa,1966,1.13,3708.0
Djibouti,Middle East & North Africa,1967,0.67,3701.0
Djibouti,Middle East & North Africa,1968,0.862,3676.0
Djibouti,Middle East & North Africa,1969,0.563,3668.0
Djibouti,Middle East & North Africa,1970,0.873,4357.0
Djibouti,Middle East & North Africa,1971,0.953,4510.0
Djibouti,Middle East & North Africa,1972,1.06,4529.0
Djibouti,Middle East & North Africa,1973,0.943,4602.0
Djibouti,Middle East & North Africa,1974,0.947,4381.0
Djibouti,Middle East & North Africa,1975,0.883,4350.0
Djibouti,Middle East & North Africa,1976,0.797,4538.0
Djibouti,Middle East & North Africa,1977,0.714,3779.0
Djibouti,Middle East & North Africa,1978,0.655,3632.0
Djibouti,Middle East & North Africa,1979,1.08,3555.0
Djibouti,Middle East & North Africa,1980,0.97,3500.0
Djibouti,Middle East & North Africa,1981,0.802,3526.0
Djibouti,Middle East & North Africa,1982,0.904,3531.0
Djibouti,Middle East & North Africa,1983,0.885,3461.0
Djibouti,Middle East & North Africa,1984,0.867,3795.0
